youdescribe_link,audio_clip_file_path,audio_clip_file_name,audio_clip_duration,audio_clip_start_time,audio_clip_end_time,audio_clip_playback_type,db_transcript,oa_transcript_sentence,bleu_score,cosine_similarity
https://youdescribe.org/video/4_YBELE4LpM?ad=639fce2448f15f34e2632571,/current/4_YBELE4LpM,4_YBELE4LpM_639fcf0a48f15f34e2632577.wav,5.2010000000000005,228.9787989885559,234.1800688298257,inline,put some more cocoa powder on topput some more cocoa powder on top, put some more cocoa powder on top,0.384,0.9259999999999999
https://youdescribe.org/video/wlGkIDidp3A?ad=6430cc540039af00246b654e,/current/wlGkIDidp3A,wlGkIDidp3A_6430ceaa0039af00246b655b.wav,1.963,220.57225,220.57225,extended,the scene shows the major thing a, A scene shows the man driving a car.,0.6,0.424
https://youdescribe.org/video/skzMtntIoFI?ad=63e0af7948f15f34e2633d41,/current/skzMtntIoFI,skzMtntIoFI_63e0b12d29962a34dc066b49.wav,1.963,58.2122564935065,60.17492316017316,inline,BB serfdom, We may serve the rightful.,0.096,0.0
https://youdescribe.org/video/skzMtntIoFI?ad=63e0af7948f15f34e2633d41,/current/skzMtntIoFI,skzMtntIoFI_63e0b14529962a34dc066b4b.wav,1.4509999999999998,73.11459415584416,74.56526082251081,inline,to any, to anyone.,0.462,0.336
https://youdescribe.org/video/skzMtntIoFI?ad=63e0af7948f15f34e2633d41,/current/skzMtntIoFI,skzMtntIoFI_63e0b00e29962a34dc066b46.wav,2.645,180.2251461038961,182.87047943722942,inline,twenty-nine minutes later, 29 minutes later,0.503,0.41100000000000003
https://youdescribe.org/video/skzMtntIoFI?ad=63e0af7948f15f34e2633d41,/current/skzMtntIoFI,skzMtntIoFI_63e0b03129962a34dc066b48.wav,8.107000000000001,272.41754,280.52420666666666,inline,this video has been described by writing very gentle and Carters you," This video has been described and described with funding by Dana, Voice by Anji Braychow, and Carter O'Shea.",0.429,0.43200000000000005
https://youdescribe.org/video/nWjEYlMZnhE?ad=59dd167d0dd8756803dbb023,/current/nWjEYlMZnhE,nWjEYlMZnhE_59dd18a07586ec6e91e1a2e0.wav,23.296,50.903445,50.903445,extended," What? She places the paper on a hard flat surface and be unfolding. Her hands fold the bottom left corner of the paper to the Top right corner point to point, creating a diagonal crease along the folded edge. She puts pressure on the crease to make a line. Her hands open the paper and repeat for the opposite two corners, folding the bottom right corner of the paper to the Top left corner point to point increase.", 1.,0.0,0.0
https://youdescribe.org/video/wvumRVaWKsI?ad=59317064e8a7623f304a4c05,/current/wvumRVaWKsI,wvumRVaWKsI_5931783fe8a7623f304a4c20.wav,1.765,142.4988030114441,144.26351956473206,inline, Captain arches his eyebrow., Captain Arches's eyebrows.,0.695,0.41100000000000003
https://youdescribe.org/video/BnRQ1-X2C4c?ad=61768433f1539c07e70d930d,/current/BnRQ1-X2C4c,BnRQ1-X2C4c_617689843b2e2707ed89e0ab.wav,7.936,30.507924,30.507924,extended,a blank screen is shown with the number one and the word awareness next to it to show that it's the first pointa blank screen is shown with the number one and the word awareness next to it to show that it's the first point, A blank screen is shown with the number 1 and the word awareness next to it to show that it's the first point.,0.35,0.958
https://youdescribe.org/video/BnRQ1-X2C4c?ad=61768433f1539c07e70d930d,/current/BnRQ1-X2C4c,BnRQ1-X2C4c_617692bf3b2e2707ed89e0b1.wav,25.855999999999998,75.307307,75.307307,extended,on the left an image of YouTube on the App Store is shown to be number 11 in the top charts of the free apps words are next to the image stating that YouTube is in the top 15 free apps on the App Store underneath those is a cartoon image of kids skipping together on the left and to the right of them is a woman on her computer sitting on a stack of books the large bright light bulb above her to show that she's learningon the left an image of YouTube on the App Store is shown to be number 11 in the top charts of the free apps words are next to the image stating that YouTube is in the top 15 free apps on the App Store underneath those is a cartoon image of kids skipping together on the left and to the right of them is a woman on her computer sitting on a stack of books the large bright light bulb above her to show that she's learning," On the left, an image of YouTube on the App Store is shown to be number 11 in the top charts of the free apps. Words are next to the image stating that YouTube is in the top 15 free apps on the App Store. Underneath those is a cartoon image of kids skipping together on the left and to the right of them is a woman on her computer sitting on a stack of books with a large bright light bulb above her to show that she is learning.",0.36700000000000005,0.991
https://youdescribe.org/video/BnRQ1-X2C4c?ad=61768433f1539c07e70d930d,/current/BnRQ1-X2C4c,BnRQ1-X2C4c_61769530f1539c07e70d9312.wav,27.733,91.704421,91.704421,extended,an image of people being together in a group and communicating with to wheelchair users one person in crutches a person who is visually impaired with her guide dog and a man with both legs amputated the words better education of disabilities equals understand how to be inclusive of all people is next to the image it then changes to a blank screen with the number 3 and the word representation next to it to show the next key pointan image of people being together in a group and communicating with to wheelchair users one person in crutches a person who is visually impaired with her guide dog and a man with both legs amputated the words better education of disabilities equals understand how to be inclusive of all people is next to the image it then changes to a blank screen with the number 3 and the word representation next to it to show the next key point," An image of people being together in a group and communicating, with two wheelchair users, one person in crutches, a person who is visually impaired with her guide dog, and a man with both legs amputated. The words better education of disabilities equals understand how to be inclusive of all people is next to the image. It then changes to a blank screen, with the number 3 and the word representation next",0.307,0.946
https://youdescribe.org/video/BnRQ1-X2C4c?ad=61768433f1539c07e70d930d,/current/BnRQ1-X2C4c,BnRQ1-X2C4c_617699def1539c07e70d9316.wav,26.88,131.887157,131.887157,extended,video of merici Sighs speaking is changed to a slide with the YouTube logo on the right and an image of the special books by special kids YouTube channel name at the bottom of the screen the words spreads awareness provides a better education of a wide range of disabilities and allows an honest representation of people who have a disability where they can have a voice at their own is on the top left next to the YouTube logo and above the YouTube channel namevideo of merici Sighs speaking is changed to a slide with the YouTube logo on the right and an image of the special books by special kids YouTube channel name at the bottom of the screen the words spreads awareness provides a better education of a wide range of disabilities and allows an honest representation of people who have a disability where they can have a voice at their own is on the top left next to the YouTube logo and above the YouTube channel name," A video of Mary Jasse speaking is changed to a slide with the YouTube logo on the right and an image of the special books by special kids YouTube channel name at the bottom of the screen. The words spreads awareness, provides a better education of a wide range of disabilities and allows an honest representation of people who have a disability where they can have a voice of their own is on the top left next to the YouTube logo and above the YouTube channel name.",0.36,0.976
https://youdescribe.org/video/5ZUoV2V2ovw?ad=58e7cf2c46e13dfd851a214d,/legacy,1393367805824.wav,3.325,21.022,21.022,extended, Yeah percent cooking., Person cooking.,0.39799999999999996,0.261
https://youdescribe.org/video/RS_K0EbB2Gw?ad=58e7cf2c46e13dfd851a2188,/legacy,1395434009542.wav,7.417000000000001,20.699,20.699,extended, A position pendular read on the movie endorses entropy and sierra., A round pendulum appears moving inside a circle.,0.226,0.0
https://youdescribe.org/video/RS_K0EbB2Gw?ad=58e7cf2c46e13dfd851a2188,/legacy,1395434115660.wav,7.417000000000001,39.363,39.363,extended," A bad issue. Number e celebration lament emilia, where four 400 Bieber uh."," A man appears, you can only see half his body, smoking a pipe.",0.036000000000000004,0.0
https://youdescribe.org/video/RS_K0EbB2Gw?ad=58e7cf2c46e13dfd851a2188,/legacy,1395434317253.wav,13.555,54.205,54.205,extended, What wrong bree intercom in and oh beautiful like a racer in in former without either on break down the way to solve a lot of ale in a moment a terminal simian. uh.," Another man enters walking, but with his head in the opposite direction of the first man, turning around him, and at a certain moment they look at each other.",0.32299999999999995,0.147
https://youdescribe.org/video/RS_K0EbB2Gw?ad=58e7cf2c46e13dfd851a2188,/legacy,1395434359434.wav,5.115,74.101,74.101,extended," In the mid only meet us yellow the ns. Yeah, yeah.", The first man looks at the audience.,0.138,0.212
https://youdescribe.org/video/RS_K0EbB2Gw?ad=58e7cf2c46e13dfd851a2188,/legacy,1395434399832.wav,13.043,79.498,79.498,extended, In say window or break. I got I wanna money the like need a ladder and on so many here the silicon is available on a richer interesting not wrong bread peter on a manila as ear river now.," The second man grabs a coin, pulls it, grabs it with his left hand, puts it on his right hand, while the other man pulls a coin up.",0.171,0.09
https://youdescribe.org/video/RS_K0EbB2Gw?ad=58e7cf2c46e13dfd851a2188,/legacy,1395434627624.wav,10.23,83.492,83.492,extended, See lemonade that kind in look syria in teacher yeah idc in lamentation data., The coin falls on the ceiling and the whole screen appears.,0.059000000000000004,0.0
https://youdescribe.org/video/RS_K0EbB2Gw?ad=58e7cf2c46e13dfd851a2188,/legacy,1395434686772.wav,19.180999999999997,91.454,91.454,extended," Our police elena hindle or some recent debate on break it up and intimate isn't also real issue on a beginner may say you know throne bridget of will that won the le pan asia say that will in the survey and say one's own paper on a yellow throw one into, say the p hunt oil."," Now the image of the two men appears. The first man, who is apparently sitting on a small table, and the other man, who is turning around, when the screen turns around and you see the second man standing, and the other standing next to him.",0.271,0.212
https://youdescribe.org/video/1iMUDfXjXc8?ad=6438a3440039af00246b6be7,/current/1iMUDfXjXc8,1iMUDfXjXc8_6438a4430039af00246b6bf0.wav,2.987,89.377558,89.377558,extended,Moustakas on the glass has a green light shot into his," While Snowyok puts on the glasses, a green light is shot into his eyes.",0.5720000000000001,0.44799999999999995
https://youdescribe.org/video/1iMUDfXjXc8?ad=6438a3440039af00246b6be7,/current/1iMUDfXjXc8,1iMUDfXjXc8_6438a5fe0039af00246b6bfe.wav,4.352,367.732506,367.732506,extended,nacho screenplays North one television, An outro screen please. North 1 television. Subscribe.,0.433,0.20600000000000002
https://youdescribe.org/video/5xs669qSuv0?ad=58e7cf3246e13dfd851a244b,/legacy,14413061751061.wav,2.5580000000000003,84.43299999999999,84.43299999999999,extended, Clifford howls., Clifford Howells,0.623,0.336
https://youdescribe.org/video/1P3ZgLOy-w8?ad=638d13eb29962a34dc064c10,/current/1P3ZgLOy-w8,1P3ZgLOy-w8_638d24a229962a34dc064c3f.wav,8.107000000000001,333.9225514069265,342.0292180735932,inline,freeing the plastic from around the turtle snack they remain limp and non-responsive as the turtle continues to nudge for a sign of lifefreeing the plastic from around the turtle snack they remain limp and non-responsive as the turtle continues to nudge for a sign of life," Freeing the plastic from around the turtle's neck, they remain limp and non-responsive as the turtle continues to nudge for a sign of life.",0.361,0.924
https://youdescribe.org/video/1P3ZgLOy-w8?ad=638d13eb29962a34dc064c10,/current/1P3ZgLOy-w8,1P3ZgLOy-w8_638d25f248f15f34e2631dbb.wav,8.875,376.39150432900436,385.266170995671,inline,returning back to the water's edge the turtle looks back at his fellow hatchling and continues its own path into the vast ocean aheadreturning back to the water's edge the turtle looks back at his fellow hatchling and continues its own path into the vast ocean ahead," Returning back to the water's edge, the turtle looks back at his fellow hatchling and continues its own path into the vast ocean ahead.",0.369,0.9840000000000001
https://youdescribe.org/video/W2asVll3OSU?ad=58e7cf3346e13dfd851a24d3,/legacy,14464384504621.wav,3.325,191.488,191.488,extended, Applies conceal a underneath the eyes., Apply concealer underneath the eyes.,0.7879999999999999,0.43200000000000005
https://youdescribe.org/video/W2asVll3OSU?ad=58e7cf3346e13dfd851a24d3,/legacy,14464385868791.wav,6.905,229.877,229.877,extended, Fixes our brows with I a Pro spoony brush and brushes haired upwards., Fix his eyebrows with eyebrow spoolie brush and brush his hair upwards.,0.625,0.23800000000000002
https://youdescribe.org/video/W2asVll3OSU?ad=58e7cf3346e13dfd851a24d3,/legacy,14464386042671.wav,2.5580000000000003,238.891,238.891,extended, Size color to highbrows., Apply this color to the eyebrows.,0.436,0.261
https://youdescribe.org/video/ZjejoT1gFOc?ad=5f74f6bc206e0d5fdec3ce9a,/current/ZjejoT1gFOc,ZjejoT1gFOc_5f74f9366832dc5fe4ac4b6d.wav,44.715,122.659916,122.659916,extended,hey I'm symbols starting at top left are as followed asterisk Avi form Circle Cloud will form quart of warm crosshatch cruciform pupal dot finger fluting lab of form half circle line - hand or outline of a hand open angle oval pack deform honey form positive hand or handprint quadrangle run a formscelera form segmented cruciform serpent form Spanish Tech to form a spiral tuck to form a triangle uniform W sine y sine and zigzag," Cave symbols starting at top left are as followed. Asterisk, obiform, circle, claviform, cordiform, crosshatch, cruciform, pupil, dot, finger fluting, labiform, half circle, line, negative hand or outline of a hand, open angle, oval, pectiform, pennyform, positive hand or handprint, quadrangle, reniform, scolariform, segmented cruciform, serpentform, spanish tectiform, spiral, tectiform, triangle, uniform, w sign, y sign, and zigzag.",0.643,0.365
https://youdescribe.org/video/HcHxIPvBhkM?ad=61d7ed77f5a44c090b470ffd,/current/HcHxIPvBhkM,HcHxIPvBhkM_61d7ef1ef5a44c090b470fff.wav,9.557,121.222146,121.222146,extended,greenish on defeating of greenish on defeating first purple Tag Read by Fireball in them off the map," Green is shown defeating first purple, then red by fireballing them off the map.",0.56,0.33399999999999996
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa04ded206e0d5fdec3db8c.wav,5.035,18.786663,18.786663,extended,logo why not Spanish why not Spanish.com," Logo, WhyNotSpanish? WhyNotSpanish.com",0.491,0.125
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa04eab206e0d5fdec3db90.wav,1.28,151.99393500000002,151.99393500000002,extended,wait, Wait.,0.20199999999999999,1.0
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa04feb206e0d5fdec3db94.wav,3.755,358.329757,358.329757,extended,30 2842," 32,842.",0.163,0.0
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa0504c206e0d5fdec3db95.wav,3.5839999999999996,415.4065529790192,415.4065529790192,extended,"67,000"," 67,627.",0.13699999999999998,0.336
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa05060206e0d5fdec3db96.wav,1.963,425.97045199999997,425.97045199999997,extended,67, 67.,0.17,1.0
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa0506a206e0d5fdec3db97.wav,1.7069999999999999,429.08776100000006,429.08776100000006,extended,77, 77,0.24,1.0
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa050806832dc5fe4ac5844.wav,1.365,435.186063,435.186063,extended,60, 60.,0.17,1.0
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa0508a206e0d5fdec3db98.wav,1.4509999999999998,438.28689777493287,438.28689777493287,extended,70, 70.,0.17,1.0
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa050926832dc5fe4ac5845.wav,2.048,441.29784899809266,441.29784899809266,extended,600, 600,0.39799999999999996,1.0
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa0509c6832dc5fe4ac5846.wav,2.133,444.4586537959137,444.4586537959137,extended,700, 700,0.39799999999999996,1.0
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa05121206e0d5fdec3db99.wav,2.133,466.04289096948236,466.04289096948236,extended,500, 500.,0.266,1.0
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa05131206e0d5fdec3db9a.wav,1.7919999999999998,471.567838,471.567838,extended,700, 700,0.39799999999999996,1.0
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa0513e206e0d5fdec3db9b.wav,2.048,476.0865700572205,476.0865700572205,extended,900, 900.,0.266,1.0
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa05184206e0d5fdec3db9c.wav,3.4989999999999997,511.25302996185303,511.25302996185303,extended,27000 336," 27,336",0.162,0.336
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa05272206e0d5fdec3db9e.wav,3.157,644.6063869332427,644.6063869332427,extended,8850," 8,850",0.217,0.0
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa05305206e0d5fdec3dba0.wav,4.949,691.558395,691.558395,extended,37703770, $3770.,0.35600000000000004,0.0
https://youdescribe.org/video/_i-u3Xm-eBc?ad=5fa04ded206e0d5fdec3db8d,/current/_i-u3Xm-eBc,_i-u3Xm-eBc_5fa053b0206e0d5fdec3dba3.wav,3.3280000000000003,799.289425,799.289425,extended,9700 14," 9,714",0.092,0.0
https://youdescribe.org/video/a5V6gdu5ih8?ad=5db0cfc0e8154725b70c27b2,/current/a5V6gdu5ih8,a5V6gdu5ih8_5db0d03d64cbea25aceebfb4.wav,8.081,51.37155204386903,59.45209626155609,inline,lion sits and looks towards hiatus Hyannis continuous Circle, The lion sits and looks towards Hyenas. Hyenas continue to circle.,0.628,0.39
